ref,seq,class,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
GCF,21805,WP_012595035.1|RR|CheY,7,4,6,0.66666667,0.36507937,0.04761905,116.818905,0.99845218,0.14047619
GCF,21805,WP_012595129.1|RR|NarL,11,14,15,0.93333333,0.31168831,0.06060606,223.292214,1.00582079,-0.3748918
GCF,21805,WP_012595156.1|RR|CheY,32,28,33,0.84848485,0.32525952,0.08131488,568.617405,0.9993276,-0.1683391
GCF,21805,WP_012595159.1|RR|RsbU,23,13,14,0.92857143,0.32717678,0.09234828,368.556083,0.99609752,0.02269129
GCF,21805,WP_012595237.1|RR|NarL,14,11,8,1.375,0.39819005,0.03167421,210.723798,0.99398018,0.11176471
GCF,21805,WP_012595238.1|HK|Classic,23,20,19,1.05263158,0.35294118,0.0952381,345.459595,0.99269999,0.07843137
GCF,21805,WP_012595246.1|RR|OmpR,13,16,11,1.45454545,0.3495935,0.06097561,236.526393,0.99800166,-0.1463415
GCF,21805,WP_012595344.1|RR|PleD,16,17,20,0.85,0.35962145,0.08201893,307.028286,0.99684508,-0.0274448
GCF,21805,WP_012595352.1|RR|PleD,25,26,33,0.78787879,0.31185031,0.07692308,472.682833,1.00144668,-0.4203742
GCF,21805,WP_012595388.1|HK|Hybrid,45,41,37,1.10810811,0.32555426,0.07701284,846.005512,0.99764801,-0.1387398
GCF,21805,WP_012595391.1|HK|Classic,36,26,27,0.96296296,0.32149201,0.07992895,553.307369,0.99874976,-0.1976909
GCF,21805,WP_012595459.1|HK|Hybrid,44,27,52,0.51923077,0.36094675,0.09822485,829.68694,0.99244849,0.20047337
GCF,21805,WP_012595589.1|RR|OmpR,17,21,11,1.90909091,0.32510288,0.04938272,234.371024,1.00158557,-0.2609053
GCF,21805,WP_012595622.1|RR|OmpR,14,12,13,0.92307692,0.32217573,0.07531381,229.470345,0.99769715,-0.2121339
GCF,21805,WP_012595648.1|RR|NarL,12,10,16,0.625,0.34955752,0.05752212,217.109167,1.00050307,-0.2004425
GCF,21805,WP_012595708.1|RR|NarL,11,15,11,1.36363636,0.32735426,0.05829596,214.612214,1.00286081,-0.293722
GCF,21805,WP_012595822.1|HK|CheA,72,63,60,1.05,0.29508197,0.04644809,1096.61699,1.00699448,-0.3910747
GCF,21805,WP_012595894.1|RR|NarL,13,8,11,0.72727273,0.40952381,0.02857143,201.418214,1.00208067,0.06809524
GCF,21805,WP_012595895.1|HK|Classic,54,35,27,1.2962963,0.36693548,0.07258065,728.115929,0.99063392,0.18252688
GCF,21805,WP_012595902.1|PP|HisKa,9,5,16,0.3125,0.34065934,0.06227106,263.898929,0.99961715,-0.0758242
GCF,21805,WP_012595992.1|HK|Classic,36,29,37,0.78378378,0.36261981,0.0543131,616.214464,0.99872685,-0.0086262
GCF,21805,WP_012596153.1|RR|CheY,10,7,20,0.35,0.29569892,0.06989247,178.756,1.0099209,-0.4129032
GCF,21805,WP_012596295.1|HK|Classic,23,22,26,0.84615385,0.32718894,0.05760369,426.293512,1.00304356,-0.2585253
GCF,21805,WP_012596370.1|HK|Classic,40,41,22,1.86363636,0.32058824,0.075,670.582679,0.99937806,-0.1661765
GCF,21805,WP_012596534.1|HK|Hybrid,32,34,36,0.94444444,0.32110092,0.08125819,753.475607,0.99930452,-0.1910878
GCF,21805,WP_012596548.1|RR|unclassified,18,21,26,0.80769231,0.32613909,0.08393285,406.98919,0.99752253,-0.1661871
GCF,21805,WP_012596567.1|RR|unclassified,14,24,14,1.71428571,0.34586466,0.0726817,387.634464,0.99393452,0.00175439
GCF,21805,WP_012596568.1|RR|CheY,7,5,8,0.625,0.3553719,0.03305785,112.23019,1.00205527,0.06694215
GCF,21805,WP_012596573.1|HK|CheA,76,54,36,1.5,0.30430959,0.05980651,1131.27368,1.0029022,-0.2721196
GCF,21805,WP_012596582.1|RR|OmpR,14,14,9,1.55555556,0.32888889,0.06666667,216.222667,1.00103086,-0.3462222
GCF,21805,WP_012596604.1|RR|OmpR,14,22,6,3.66666667,0.3307393,0.07003891,247.243369,0.99694907,-0.2867704
GCF,21805,WP_012596684.1|HK|Hybrid,56,53,40,1.325,0.32990654,0.08130841,1058.65381,0.9977887,-0.173271
GCF,21805,WP_012596685.1|HK|Classic,21,27,13,2.07692308,0.30508475,0.07263923,404.586143,1.00145085,-0.4346247
GCF,21805,WP_012596686.1|RR|OmpR,13,22,8,2.75,0.34,0.076,240.420381,0.99759494,-0.1036
GCF,21805,WP_012596746.1|RR|CheY,7,6,8,0.75,0.325,0.08333333,111.14325,1.00129054,-0.1691667
GCF,21805,WP_012596747.1|RR|OmpR,16,14,11,1.27272727,0.34080717,0.07623318,213.552952,0.99791099,-0.0860987
GCF,21805,WP_012596846.1|RR|OmpR,15,13,12,1.08333333,0.32467532,0.09090909,221.717548,0.99872769,-0.2705628
GCF,21805,WP_012596847.1|HK|Classic,31,23,22,1.04545455,0.3722467,0.06387665,442.039512,0.99334722,0.11057269
GCF,21805,WP_012596885.1|RR|CheY,8,1,9,0.11111111,0.38211382,0.03252033,114.021345,1.00018724,0.23821138
GCF,21805,WP_012596888.1|RR|OmpR,29,30,37,0.81081081,0.33385827,0.06141732,625.527714,0.99924555,-0.1538583
GCF,21805,WP_012596947.1|PP|HisKa,20,25,22,1.13636364,0.318,0.054,489.844821,0.99764729,-0.1284
GCF,21805,WP_012596963.1|RR|RsbU,24,20,23,0.86956522,0.33842239,0.05089059,384.75925,1.00197721,-0.2292621
GCF,21805,WP_012596964.1|RR|CheB,24,12,20,0.6,0.38395415,0.04297994,338.755583,0.99633995,0.24126074
GCF,21805,WP_012596978.1|RR|PleD,28,32,48,0.66666667,0.33484848,0.07575758,651.538405,1.00082704,-0.2745455
GCF,21805,WP_012597130.1|RR|CheY,14,16,15,1.06666667,0.34563758,0.07718121,288.4915,0.99824048,-0.1768456
GCF,21805,WP_012597209.1|HK|CheA,47,41,62,0.66129032,0.31648129,0.05358948,984.621262,1.00471557,-0.3613751
GCF,21805,WP_012597212.1|RR|unclassified,15,16,24,0.66666667,0.29545455,0.0959596,386.321714,0.99824732,-0.279798
GCF,21805,WP_012597261.1|PP|HPt,16,9,21,0.42857143,0.3415493,0.05985915,276.215679,1.00442065,-0.2066901
GCF,21805,WP_012597281.1|HK|Classic,27,18,21,0.85714286,0.34394904,0.05732484,461.750357,0.99945965,0.01252654
GCF,21805,WP_015783362.1|RR|PleD_VieA,26,19,35,0.54285714,0.33044983,0.07093426,569.35156,1.00061786,-0.2242215
GCF,21805,WP_015785096.1|RR|CheY,6,8,10,0.8,0.34013605,0.06122449,138.34806,1.00252217,-0.2163265
GCF,21805,WP_015785212.1|HK|Hybrid,38,35,38,0.92105263,0.33019976,0.06227967,841.135488,0.99897326,-0.1289072
GCF,21805,WP_015785261.1|RR|CheY,5,6,4,1.5,0.30327869,0.10655738,112.678607,0.99715582,-0.1704918
GCF,21805,WP_015785328.1|RR|CheY,6,8,4,2,0.32894737,0.09210526,142.44544,0.99612196,-0.0736842
GCF,21805,WP_015957318.1|RR|OmpR,11,14,14,1,0.33928571,0.07589286,214.94425,0.9997407,-0.1772321
GCF,21805,WP_015957319.1|HK|Classic,28,26,17,1.52941176,0.3440367,0.0733945,425.320595,0.99606697,-0.1192661
GCF,21805,WP_015957355.1|RR|unclassified,12,12,30,0.4,0.27621483,0.09974425,382.509548,1.00133389,-0.3209719
GCF,21805,WP_015957357.1|HK|CheA,39,32,33,0.96969697,0.32491767,0.05708013,902.64775,1.00071813,-0.1672887
GCF,21805,WP_015957397.1|HK|Hybrid,93,85,58,1.46551724,0.31770145,0.07463672,1502.92569,0.99862172,-0.2379789
GCF,21805,WP_015957398.1|RR|PleD_VieA,33,39,33,1.18181818,0.32782369,0.08126722,715.958548,0.99854749,-0.2095041
GCF,21805,WP_015957399.1|HK|Classic,61,59,60,0.98333333,0.28987993,0.09348199,1157.75632,1.00065369,-0.3772727
GCF,21805,WP_041229748.1|HK|Unorthodox,44,48,53,0.90566038,0.32432432,0.05837838,916.489512,1.0005344,-0.1722162
GCF,21805,WP_041229798.1|HK|Hybrid,23,15,27,0.55555556,0.31713555,0.05882353,382.406726,1.00106473,-0.1887468
GCF,21805,WP_071818813.1|RR|CheY,8,7,10,0.7,0.36875,0.03125,151.034631,1.00022934,-0.15875
GCF,21805,WP_071819087.1|HK|Classic,15,10,8,1.25,0.35111111,0.06666667,215.373655,0.99710025,0.04888889
GCF,21805,WP_157861333.1|HK|Classic,30,25,27,0.92592593,0.32997988,0.07243461,487.780821,0.99955086,-0.1124748
GCF,21805,WP_203427743.1|RR|OmpR,10,16,15,1.06666667,0.35371179,0.08296943,219.183357,0.99628799,-0.0558952
GCF,21805,WP_203427744.1|HK|Classic,45,38,39,0.97435897,0.31836196,0.08718626,747.442798,0.99925508,-0.2130779
GCF,21825,WP_015953997.1|HK|Unorthodox,61,40,39,1.02564103,0.34058657,0.05108798,1050.61331,1.00249362,-0.146736
GCF,21825,WP_015953993.1|RR|CheY,6,3,11,0.27272727,0.31666667,0.06666667,111.504619,1.00454612,-0.2241667
GCF,21825,WP_015953992.1|RR|unclassified,19,17,22,0.77272727,0.31565657,0.07323232,386.934345,0.99983035,-0.1285354
GCF,21825,WP_012599767.1|HK|Classic,47,23,46,0.5,0.3313253,0.10692771,653.524286,0.997747,-0.0114458
GCF,21825,WP_012599664.1|RR|CheY,18,16,26,0.61538462,0.34768212,0.08278146,293.250274,1.00085418,-0.2417219
GCF,21825,WP_012599650.1|RR|NarL,13,5,18,0.27777778,0.33783784,0.07207207,212.977893,0.99989621,0.06036036
GCF,21825,WP_012599529.1|RR|CheY,14,16,30,0.53333333,0.33221477,0.10067114,289.759333,1.00262745,-0.3607383
GCF,21825,WP_012599230.1|HK|Hybrid,55,63,68,0.92647059,0.31750973,0.08093385,1274.7173,0.99899475,-0.2559533
GCF,21825,WP_012599101.1|RR|OmpR,30,28,35,0.8,0.33668342,0.06532663,587.95806,0.99992867,-0.0834171
GCF,21825,WP_012599100.1|RR|CheY,7,5,8,0.625,0.35772358,0.08130081,113.85319,0.9987122,0.11300813
GCF,21825,WP_012598908.1|HK|CheA,41,40,45,0.88888889,0.33044554,0.06188119,800.415607,1.00177172,-0.1800743
GCF,21825,WP_012598907.1|RR|RsbU,24,19,18,1.05555556,0.33597884,0.07142857,368.615524,0.99895806,-0.1547619
GCF,21825,WP_012598906.1|RR|CheB,20,14,13,1.07692308,0.34730539,0.07185629,323.047964,0.99399374,0.10598802
GCF,21825,WP_012598845.1|HK|Hybrid,34,21,43,0.48837209,0.33675214,0.05811966,577.316893,1.00228627,-0.2078632
GCF,21825,WP_012598812.1|HK|Hybrid,21,20,13,1.53846154,0.34626039,0.06094183,351.315917,0.99805658,-0.098615
GCF,21825,WP_012598811.1|HK|Hybrid,20,23,22,1.04545455,0.34158416,0.04950495,395.341083,1.0008635,-0.2091584
GCF,21825,WP_012598810.1|RR|CheY,5,7,10,0.7,0.35664336,0.06293706,133.832393,0.9987492,-0.0370629
GCF,21825,WP_012598808.1|RR|NarL,13,11,12,0.91666667,0.40562249,0.02008032,239.921012,0.99967088,-0.0136546
GCF,21825,WP_012598809.1|HK|Classic,43,47,44,1.06818182,0.28640193,0.08543923,823.205881,1.00146701,-0.511432
GCF,21825,WP_012598732.1|RR|OmpR,15,16,10,1.6,0.33628319,0.07079646,216.620357,0.99825049,-0.2433628
GCF,21825,WP_012598690.1|HK|Classic,23,30,14,2.14285714,0.33707865,0.07865169,433.772,0.99488991,-0.1074157
GCF,21825,WP_012598539.1|RR|OmpR,14,15,11,1.36363636,0.33039648,0.07929515,217.707512,0.99865831,-0.2370044
GCF,21825,WP_012598538.1|HK|Classic,32,25,19,1.31578947,0.3215859,0.09030837,442.396607,0.99414968,-0.1455947
GCF,21825,WP_012598517.1|HK|Classic,33,16,32,0.5,0.32235702,0.0762565,567.317643,0.99879867,-0.1391681
GCF,21825,WP_012598511.1|HK|Hybrid,25,23,23,1,0.32975871,0.05898123,364.190488,1.00052332,-0.1544236
GCF,21825,WP_012598510.1|HK|Classic,26,36,29,1.24137931,0.33748271,0.05670816,712.969036,0.99855607,-0.1681881
GCF,21825,WP_012598481.1|HK|Hybrid,68,63,70,0.9,0.29213483,0.07490637,1063.38413,1.00413988,-0.4326779
GCF,21825,WP_012598395.1|PP|HisKa,9,6,16,0.375,0.35714286,0.06015038,256.435107,0.99780197,0.08684211
GCF,21825,WP_012598388.1|RR|unclassified,9,17,25,0.68,0.31642512,0.0942029,404.350179,0.9983955,-0.1801932
GCF,21825,WP_012598385.1|RR|PleD,16,19,22,0.86363636,0.36543909,0.06798867,343.267107,0.9978695,-0.1957507
GCF,21825,WP_012598354.1|HK|Classic,33,25,14,1.78571429,0.32300885,0.07522124,440.372214,0.9940682,-0.0488938
GCF,21825,WP_012598353.1|RR|OmpR,10,16,10,1.6,0.33193277,0.09243697,228.099643,0.99606831,-0.2260504
GCF,21825,WP_012598331.1|RR|CheY,8,3,9,0.33333333,0.33088235,0.05147059,127.159786,1.00125816,-0.125
GCF,21825,WP_012598323.1|RR|OmpR,10,20,10,2,0.32,0.07555556,215.622798,0.99825369,-0.2808889
GCF,21825,WP_012598210.1|RR|NarL,8,4,16,0.25,0.34649123,0.08333333,218.096524,0.99587454,-0.1065789
GCF,21825,WP_012598209.1|HK|Classic,17,10,21,0.47619048,0.30578512,0.09366391,353.381214,0.99825202,-0.1104683
GCF,21825,WP_012598095.1|HK|Classic,27,25,10,2.5,0.34367542,0.08353222,407.946607,0.99499172,-0.0023866
GCF,21825,WP_012598094.1|RR|OmpR,13,14,9,1.55555556,0.35682819,0.06167401,216.585583,0.99351185,-0.1334802
GCF,21825,WP_012598080.1|HK|Hybrid,50,64,48,1.33333333,0.33104799,0.0675808,1011.2506,0.99925948,-0.2898139
GCF,21825,WP_012598010.1|HK|Hybrid,39,27,37,0.72972973,0.32265718,0.07236062,832.69944,0.99844058,-0.0680902
GCF,21825,WP_012597912.1|HK|Hybrid,20,24,18,1.33333333,0.32707775,0.06970509,363.523905,0.99869205,-0.1906166
GCF,21825,WP_012597905.1|HK|Classic,17,15,27,0.55555556,0.29764454,0.06852248,459.157512,1.00252732,-0.1965739
GCF,21825,WP_012597875.1|RR|CheY,29,31,34,0.91176471,0.35992908,0.08510638,553.657452,0.997581,-0.0819149
GCF,21825,WP_012597848.1|HK|Hybrid,35,22,46,0.47826087,0.32290185,0.06970128,695.207929,1.00174053,-0.2450925
GCF,21825,WP_012597621.1|RR|CheY,3,4,12,0.33333333,0.35766423,0.04379562,128.334095,1.00261012,-0.0649635
GCF,21825,WP_012597598.1|RR|PleD,18,13,26,0.5,0.35714286,0.07142857,312.88425,0.99963019,-0.0925466
GCF,21825,WP_012597584.1|RR|NarL,14,10,11,0.90909091,0.38461538,0.04700855,225.039786,1.00017683,-0.0705128
GCF,21825,WP_012597538.1|HK|Hybrid,81,93,114,0.81578947,0.29060716,0.09704203,1921.76452,1.00196273,-0.4478464
GCF,21825,WP_012597462.1|HK|Hybrid,22,22,21,1.04761905,0.35400517,0.05426357,377.945488,0.99985579,-0.1170543
GCF,21825,WP_012597461.1|RR|CheY,4,10,11,0.90909091,0.33783784,0.06756757,139.37094,1.00266864,-0.2682432
GCF,21825,WP_012597460.1|HK|Classic,41,45,39,1.15384615,0.32119636,0.0923277,759.559821,0.99942082,-0.2604681
GCF,21825,WP_012597456.1|RR|NarL,9,16,14,1.14285714,0.32751092,0.05676856,221.229238,1.00558745,-0.3781659
GCF,21825,WP_015954011.1|HK|Classic,37,24,37,0.64864865,0.34755134,0.06161137,623.276321,0.99884026,-0.0031596
GCF,21825,WP_015954012.1|HK|Hybrid,83,73,50,1.46,0.30513377,0.08893709,1373.98261,0.99998734,-0.2679682
GCF,21825,WP_015954018.1|HK|Classic,35,39,24,1.625,0.32674772,0.08206687,647.698226,0.99799419,-0.1382979
GCF,21825,WP_015954053.1|PP|HPt,10,10,20,0.5,0.34256055,0.04844291,281.155905,1.00412823,-0.3079585
GCF,21825,WP_015954057.1|HK|Hybrid,75,67,94,0.71276596,0.30013193,0.09102902,1508.73513,1.00115138,-0.3422823
GCF,21825,WP_015954058.1|RR|PleD_VieA,30,26,32,0.8125,0.3327674,0.08149406,580.20675,1.00035647,-0.1617997
GCF,21825,WP_015954216.1|HK|Hybrid,20,15,23,0.65217391,0.33072917,0.06770833,374.210952,0.99789587,-0.2132813
GCF,21825,WP_015954269.1|RR|OmpR,13,21,9,2.33333333,0.34375,0.07142857,214.973024,0.99987453,-0.2611607
GCF,21825,WP_015954282.1|HK|Classic,28,20,26,0.76923077,0.30168776,0.06329114,466.69675,1.00364892,-0.3424051
GCF,21825,WP_015954290.1|RR|PleD,8,14,23,0.60869565,0.32807571,0.0851735,307.854452,0.99952744,-0.281388
GCF,21825,WP_015954293.1|HK|Classic,19,16,20,0.8,0.27419355,0.09408602,362.976571,0.99993546,-0.2981183
GCF,21825,WP_015954294.1|RR|YesN,11,19,11,1.72727273,0.29433962,0.10566038,255.33625,0.99740723,-0.2335849
GCF,21825,WP_015954375.1|RR|unclassified,18,22,18,1.22222222,0.31111111,0.07555556,439.942202,0.99760137,-0.2951111
GCF,21825,WP_015954376.1|RR|CheY,4,6,9,0.66666667,0.31210191,0.11464968,147.980548,0.99986856,-0.0566879
GCF,21825,WP_015954377.1|HK|Classic,37,34,40,0.85,0.30263158,0.09078947,751.38175,1.00050832,-0.3392105
GCF,21825,WP_015954665.1|RR|NarL,13,10,17,0.58823529,0.33777778,0.05777778,215.791595,0.99903516,-0.1546667
GCF,21825,WP_015954704.1|HK|Classic,23,18,20,0.9,0.32579186,0.07013575,433.567107,1.00130972,-0.1993213
GCF,21825,WP_015954706.1|HK|Hybrid,45,42,49,0.85714286,0.34020619,0.05498282,863.331167,0.99922589,-0.0705613
GCF,21825,WP_015954765.1|RR|OmpR,42,43,50,0.86,0.31789737,0.07259074,790.539988,1.00068353,-0.2848561
GCF,21825,WP_015954799.1|RR|CheY,8,3,11,0.27272727,0.34710744,0.04132231,112.423405,1.0037804,-0.0297521
GCF,21825,WP_015954800.1|RR|unclassified,17,23,18,1.27777778,0.33165829,0.07537688,387.529595,0.99622004,-0.041206
GCF,21825,WP_015954802.1|HK|CheA,61,51,49,1.04081633,0.31324111,0.06324111,1005.3832,1.00237607,-0.2278656
GCF,21825,WP_015954845.1|HK|Hybrid,77,82,62,1.32258065,0.32746955,0.08322057,1466.44514,0.99826082,-0.2284168
GCF,21825,WP_015954847.1|RR|unclassified,10,16,10,1.6,0.32467532,0.07467532,297.479131,0.99491348,-0.0779221
GCF,21825,WP_015954848.1|HK|Unorthodox,51,46,54,0.85185185,0.33440171,0.0534188,927.6075,1.00065534,-0.1759615
GCF,21825,WP_015954850.1|RR|OmpR,15,19,9,2.11111111,0.31196581,0.07264957,224.755155,0.9989118,-0.25
GCF,21825,WP_015954851.1|HK|Classic,25,29,14,2.07142857,0.33241758,0.08241758,353.748476,0.99647458,-0.0098901
GCF,21825,WP_015954886.1|RR|NarL,9,11,13,0.84615385,0.30188679,0.05188679,203.835298,1.00411477,-0.2778302
GCF,21825,WP_015954956.1|RR|NarL,9,14,16,0.875,0.32034632,0.06060606,223.400833,1.00631006,-0.4367965
GCF,21825,WP_015955003.1|RR|CheY,14,12,18,0.66666667,0.33793103,0.06896552,281.046417,1.00016518,-0.1744828
GCF,21825,WP_015955149.1|RR|CheY,7,4,9,0.44444444,0.34868421,0.06578947,142.752988,0.99827264,0.04276316
GCF,21825,WP_015955581.1|RR|OmpR,13,23,7,3.28571429,0.316,0.076,240.819583,0.99925138,-0.2028
GCF,21825,WP_015955582.1|HK|Classic,22,30,18,1.66666667,0.30989011,0.07472527,446.090298,1.00020246,-0.3092308
GCF,21825,WP_015955614.1|RR|OmpR,12,17,10,1.7,0.33333333,0.06097561,236.7455,0.99892616,-0.2422764
GCF,21825,WP_015955625.1|RR|RsbU,22,14,16,0.875,0.32368421,0.08947368,369.252798,0.99529056,-0.0931579
GCF,21825,WP_015955738.1|HK|Hybrid,26,28,42,0.66666667,0.31672598,0.07829181,554.586464,1.00286883,-0.3346975
GCF,21825,WP_015955739.1|HK|Classic,34,31,16,1.9375,0.35407725,0.06652361,454.993345,0.99560907,0.05686695
GCF,21825,WP_015955740.1|RR|CheY,5,6,9,0.66666667,0.36290323,0.08064516,114.628488,0.99676946,0.06774194
GCF,21825,WP_015955741.1|HK|Hybrid,137,85,116,0.73275862,0.34979633,0.04022403,1961.3566,1.00325146,-0.1622709
GCF,21825,WP_015955747.1|RR|CheY,5,2,13,0.15384615,0.35772358,0.07317073,114.198167,1.0017383,-0.0121951
GCF,21825,WP_015955884.1|RR|OmpR,10,18,10,1.8,0.32589286,0.07142857,214.497393,0.99766229,-0.3464286
GCF,21825,WP_015955885.1|HK|Classic,28,24,17,1.41176471,0.36238532,0.09174312,424.678667,0.99456362,0.06674312
GCF,21825,WP_015955927.1|RR|CheY,5,6,8,0.75,0.32,0.064,116.117524,1.00101314,-0.1952
GCF,21825,WP_015955952.1|RR|CheY,8,4,8,0.5,0.32258065,0.05645161,115.3465,1.00301304,-0.1612903
GCF,21825,WP_015955980.1|HK|Hybrid,41,37,66,0.56060606,0.30997038,0.08983218,1004.69365,1.00069089,-0.2687068
GCF,21825,WP_015956058.1|HK|Classic,29,30,21,1.42857143,0.32075472,0.07127883,466.684429,0.99718895,-0.1446541
GCF,21825,WP_015956080.1|RR|CheY,3,6,18,0.33333333,0.34302326,0.06976744,163.068179,1.00041827,-0.1023256
GCF,21825,WP_015956191.1|RR|OmpR,10,18,18,1,0.33195021,0.09128631,231.196571,0.99653695,-0.1323651
GCF,21825,WP_015956238.1|RR|OmpR,18,16,14,1.14285714,0.34801762,0.07488987,217.708714,0.99866383,-0.1462555
GCF,21825,WP_015956239.1|HK|Classic,28,26,21,1.23809524,0.33766234,0.07575758,451.186964,0.99599771,-0.0857143
GCF,21825,WP_015956346.1|RR|OmpR,15,19,11,1.72727273,0.33079848,0.07224335,253.968357,0.99987542,-0.2794677
GCF,21825,WP_015956390.1|HK|Classic,68,80,60,1.33333333,0.28887135,0.10734017,1259.23126,1.00097875,-0.4089187
GCF,21825,WP_015956494.1|RR|OmpR,25,29,40,0.725,0.34527687,0.06026059,604.994738,0.9999913,-0.1915309
GCF,21825,WP_015956495.1|HK|Classic,59,57,64,0.890625,0.30849057,0.08113208,1051.45802,1.0004358,-0.3603774
GCF,21825,WP_015956496.1|RR|CheY,7,3,6,0.5,0.37007874,0.06299213,117.754512,0.99791959,0.1488189
GCF,21825,WP_015956509.1|HK|Classic,34,42,42,1,0.32814527,0.06095979,762.850571,1.00111624,-0.2988327
GCF,21825,WP_015956510.1|HK|Hybrid,25,16,19,0.84210526,0.33776596,0.05585106,366.40206,0.99837073,-0.1353723
GCF,21825,WP_015956547.1|HK|CheA,46,48,35,1.37142857,0.30800821,0.07084189,965.910024,1.00094303,-0.2119097
GCF,21825,WP_015956550.1|RR|CheY,5,3,13,0.23076923,0.34166667,0.04166667,111.218845,1.00197158,-0.0883333
GCF,21825,WP_015956551.1|RR|unclassified,13,10,37,0.27027027,0.29901961,0.09068627,399.809631,1.00202915,-0.307598
GCF,21825,WP_015956573.1|RR|OmpR,14,16,14,1.14285714,0.33035714,0.07142857,215.37825,1.0017593,-0.2660714
GCF,21825,WP_015956574.1|HK|Classic,30,25,19,1.31578947,0.32505643,0.08126411,432.564952,0.99669344,-0.1715576
GCF,21825,WP_015956638.1|HK|CheA,61,60,59,1.01694915,0.30168589,0.05590062,1124.78205,1.00606623,-0.3772848
GCF,21825,WP_015956842.1|RR|NarL,8,11,11,1,0.34090909,0.06363636,210.423548,0.997268,-0.1404545
GCF,21825,WP_015956893.1|HK|Classic,32,22,24,0.91666667,0.34042553,0.06576402,506.30306,0.99665957,-0.0555126
GCF,21825,WP_015956923.1|HK|Hybrid,61,54,47,1.14893617,0.31308901,0.07958115,946.558179,1.00059004,-0.2735079
GCF,21825,WP_015956937.1|HK|Classic,39,28,43,0.65116279,0.2962963,0.11680912,692.799821,0.99971114,-0.2321937
GCF,21825,WP_015956939.1|RR|CheY,7,13,33,0.39393939,0.3057554,0.08992806,270.172393,1.00435834,-0.4154676
GCF,21825,WP_015956946.1|HK|Classic,28,21,36,0.58333333,0.28257191,0.11505922,580.939833,0.99817841,-0.2225042
GCF,21825,WP_015956947.1|RR|CheY,7,6,7,0.85714286,0.34782609,0.06521739,128.972869,0.99978968,0.00869565
GCF,21825,WP_015956950.1|HK|Classic,24,21,18,1.16666667,0.32084309,0.1030445,416.382798,0.99613109,-0.0749415
GCF,21825,WP_015956951.1|RR|OmpR,11,17,10,1.7,0.34070796,0.07522124,216.186631,0.99625176,-0.1606195
GCF,21825,WP_015956995.1|HK|Classic,15,20,24,0.83333333,0.30279898,0.06361323,385.53175,1.00398893,-0.4826972
GCF,21825,WP_015957001.1|HK|Classic,49,35,24,1.45833333,0.37032086,0.09759358,730.643667,0.98869238,0.26671123
GCF,21825,WP_015957002.1|RR|NarL,13,8,11,0.72727273,0.41904762,0.01904762,201.343833,1.00171061,0.10238095
GCF,21825,WP_015957010.1|HK|Classic,39,38,31,1.22580645,0.31510791,0.08776978,685.689881,0.99954793,-0.3129496
GCF,21825,WP_015957017.1|RR|PleD,24,25,41,0.6097561,0.34193548,0.06666667,457.093333,1.00239766,-0.2298925
GCF,21825,WP_015957018.1|HK|Hybrid,50,41,67,0.6119403,0.31663516,0.08128544,1049.3121,1.00029752,-0.2136106
GCF,21825,WP_015957027.1|PP|HisKa,25,23,24,0.95833333,0.29032258,0.07056452,487.199702,1.00041007,-0.18125
GCF,21825,WP_015957042.1|RR|PleD,21,26,28,0.92857143,0.32985386,0.06471816,470.968262,1.00206013,-0.3453027
GCF,21825,WP_015957043.1|HK|Classic,59,70,80,0.875,0.28753994,0.09664537,1244.89785,1.00152683,-0.5126997
GCF,21825,WP_015957064.1|HK|Classic,23,19,29,0.65517241,0.31554524,0.09280742,421.694524,0.99927612,-0.2468677
GCF,21825,WP_015957065.1|RR|CheY,5,7,4,1.75,0.34931507,0.06849315,136.260405,0.99460149,0.0109589
GCF,21825,WP_015957066.1|RR|PleD_VieA,40,48,36,1.33333333,0.33221851,0.08472687,884.089393,0.99559616,-0.1393534
GCF,21825,WP_015957115.1|RR|OmpR,11,16,9,1.77777778,0.3377193,0.0745614,218.537893,0.99788992,-0.2407895
